jobTitle,company,location,companyReviews,link,link_parameters
Internship: Support Project Management,InfineonTechnologies,"Graz, ST",213,http://at.indeed.com/Jobs?q=Data+Analysis&start=70['/rc/clk?jk=f9428316a0db7e3e&fccid=d29c5f56235af7ca'],'/rc/clk?jk=f9428316a0db7e3e&fccid=d29c5f56235af7ca'
Data Modeler,SystemsAccountants,Brussels,2,http://be.indeed.com/jobs?q=Big+Data&start=110['/rc/clk?jk=bfcde276f6253e9c&fccid=49c564cf32559cc2'],'/rc/clk?jk=bfcde276f6253e9c&fccid=49c564cf32559cc2'
Data Science Engineer - Alliance Innovation Center Dublin,Amadeus,Dublin,128,http://ie.indeed.com/jobs?q=Python+Data&start=90['/rc/clk?jk=8a8d6e06406c7d06&fccid=ffc4c94689585496'],'/rc/clk?jk=8a8d6e06406c7d06&fccid=ffc4c94689585496'
Desenvolvedor de Sistemas Senior,DXCTechnology,"São Paulo, SP",955,http://www.indeed.com.br/empregos?q=Data+Analysis&start=100['/rc/clk?jk=337cbd4a8f2b9757&fccid=feaabf8e6a699d3c'],'/rc/clk?jk=337cbd4a8f2b9757&fccid=feaabf8e6a699d3c'
Data Scientist,GGKTechnologies,"Hyderabad, Telangana",5,http://www.indeed.co.in/jobs?q=Python+Data&start=120['/rc/clk?jk=c68bb7dcf173a63e&fccid=737ae39db842ed63'],'/rc/clk?jk=c68bb7dcf173a63e&fccid=737ae39db842ed63'
Full Stack Lead Engineer – UBS Neo,UBS,"Kraków, małopolskie",1386,http://pl.indeed.com/praca?q=Data+Science&start=60['/rc/clk?jk=ff64ec1ac16f37f1&fccid=1c76c3a36f6c7557'],'/rc/clk?jk=ff64ec1ac16f37f1&fccid=1c76c3a36f6c7557'
Head of Analytics & Consulting (m/w),REWEInternational,"Wien, W",176,http://at.indeed.com/Jobs?q=Data+Science&start=50['/rc/clk?jk=2c297783f48633d8&fccid=a9f1aecc1c0d056f'],'/rc/clk?jk=2c297783f48633d8&fccid=a9f1aecc1c0d056f'
Forecasting Analyst - Dublin Airport,DAA,Dublin,22,http://ie.indeed.com/jobs?q=Python+Data&start=70['/rc/clk?jk=2770ec866396d667&fccid=a1d366c0545dba30'],'/rc/clk?jk=2770ec866396d667&fccid=a1d366c0545dba30'
Graduate Software Engineer,SLISystems,"Christchurch, Canterbury",3,http://nz.indeed.com/jobs?q=Machine+learning&start=30['/rc/clk?jk=3397b95a45d3c336&fccid=4997a2239ba6dc15'],'/rc/clk?jk=3397b95a45d3c336&fccid=4997a2239ba6dc15'
Business Systems Analyst I,JabilCircuit,成都市,1782,http://cn.indeed.com/%E5%B7%A5%E4%BD%9C?q=Data+Analysis&start=100['/rc/clk?jk=cdfd43e3e0c5a9ee&fccid=06511673a4571c02'],'/rc/clk?jk=cdfd43e3e0c5a9ee&fccid=06511673a4571c02'
Ingeniero de Software Mobile,MercadoLibre,"Santiago de Chile, Región Metropolitana",23,http://www.indeed.cl/trabajo?q=Machine+learning&start=10['/rc/clk?jk=f977efb7e881a52d&fccid=ae1650fda50d5cc9'],'/rc/clk?jk=f977efb7e881a52d&fccid=ae1650fda50d5cc9'
"Software Engineer, WebRTC",Google,Stockholm,1897,http://se.indeed.com/jobb?q=Artificial+Intelligence&start=10['/rc/clk?jk=02c5de2f3f325507&fccid=a5b4499d9e91a5c6'],'/rc/clk?jk=02c5de2f3f325507&fccid=a5b4499d9e91a5c6'
Search Engine Developer,"Rakuten,Inc.",東京都,3,http://jp.indeed.com/%E6%B1%82%E4%BA%BA?q=Python+Data&start=140['/rc/clk?jk=e8ca59a80bba7041&fccid=5e50810dc475b1eb'],'/rc/clk?jk=e8ca59a80bba7041&fccid=5e50810dc475b1eb'
Country Manger,UnitedNationsOfficeforProjectServices(UNOPS),Abuja,2,http://ng.indeed.com/jobs?q=Data+Analysis&start=60['/rc/clk?jk=e3186c7133ef2534&fccid=f67ebde2ba6701f6'],'/rc/clk?jk=e3186c7133ef2534&fccid=f67ebde2ba6701f6'
"VP, Technology Audit Manager, Group Audit",DBSBank,Singapore,234,http://www.indeed.com.sg/jobs?q=Artificial+Intelligence&start=90['/rc/clk?jk=4bbdc77fa0570413&fccid=cc1f9ea511d140fe'],'/rc/clk?jk=4bbdc77fa0570413&fccid=cc1f9ea511d140fe'
Associate Staff Analyst,POLICEDEPARTMENT,"New York, NY",61,https://www.indeed.com/jobs?q=Data+Analysis&start=120['/rc/clk?jk=9bd70d791fbb6b91&fccid=c36431f1d989663b'],'/rc/clk?jk=9bd70d791fbb6b91&fccid=c36431f1d989663b'
B2B Integration Project Manager,Amazon.com,Luxembourg,19881,http://www.indeed.lu/jobs?q=Python+Data&start=50['/rc/clk?jk=56d86e15d1450e11&fccid=fe2d21eef233e94a'],'/rc/clk?jk=56d86e15d1450e11&fccid=fe2d21eef233e94a'
Functional Verification Engineer m/f,Intel,"Linz, OÖ",2911,http://at.indeed.com/Jobs?q=Python+Data&start=70['/rc/clk?jk=5100fda4aadb85aa&fccid=f1374be6a45f4b8a'],'/rc/clk?jk=5100fda4aadb85aa&fccid=f1374be6a45f4b8a'
Data Scientist,Tesco,London,10456,https://www.indeed.co.uk/jobs?q=Big+Data&start=140['/rc/clk?jk=f138d7fe761adbeb&fccid=d0e9d5166a3ee29e'],'/rc/clk?jk=f138d7fe761adbeb&fccid=d0e9d5166a3ee29e'
SOFTWARE ENGINEER,KINPOELECTRONICSPHILIPPINESINC.,Lipa,3,http://www.indeed.com.ph/jobs?q=Python+Data&start=130['/company/KINPO-ELECTRONICS-PHILIPPINES-INC./jobs/Software-Engineer-9d3f961e43f7341c?fccid=f881ced392aded85'],'/company/KINPO-ELECTRONICS-PHILIPPINES-INC./jobs/Software-Engineer-9d3f961e43f7341c?fccid=f881ced392aded85'
Head of European Corporate Services,Schroders,Luxembourg,7,http://www.indeed.lu/jobs?q=Data+Analysis&start=140['/rc/clk?jk=07a779b0964872a0&fccid=c638fa89bdc8287f'],'/rc/clk?jk=07a779b0964872a0&fccid=c638fa89bdc8287f'
Markteting Intern,HenkelAG,Portugal,332,http://www.indeed.pt/ofertas?q=Data+Analysis&start=130['/rc/clk?jk=bdcc486b90aa9c50&fccid=79b1953a75a5cc1a'],'/rc/clk?jk=bdcc486b90aa9c50&fccid=79b1953a75a5cc1a'
Python Developer,dunnhumby,London,25,https://www.indeed.co.uk/jobs?q=Python+Data&start=80['/rc/clk?jk=606f015b7720b250&fccid=36801496409e6dc9'],'/rc/clk?jk=606f015b7720b250&fccid=36801496409e6dc9'
Software Developer(Machine Learning) – (MS Technology),CrestPremedia,"Pune, Maharashtra",48,http://www.indeed.co.in/jobs?q=Data+Analysis&start=140['/rc/clk?jk=ed8119d30e9c2779&fccid=3d4c3219fa80bf99'],'/rc/clk?jk=ed8119d30e9c2779&fccid=3d4c3219fa80bf99'
Solution Architect,[24]7,London,171,https://www.indeed.co.uk/jobs?q=Artificial+Intelligence&start=130['/rc/clk?jk=8921c23250289489&fccid=bfdf884a5178067d'],'/rc/clk?jk=8921c23250289489&fccid=bfdf884a5178067d'
Accounting Analyst,EATON,"Querétaro, Qro.",2688,http://www.indeed.com.mx/trabajo?q=Big+Data&start=130['/rc/clk?jk=caa8b65896d84f29&fccid=87f38351bd29de24'],'/rc/clk?jk=caa8b65896d84f29&fccid=87f38351bd29de24'
Data Scientist / Machine learning expert,Agoda,กรุงเทพมหานคร,26,http://th.indeed.com/%E0%B8%87%E0%B8%B2%E0%B8%99?q=Python+Data&start=30['/rc/clk?jk=cc87ad48665cad11&fccid=460239a31e3c73bb'],'/rc/clk?jk=cc87ad48665cad11&fccid=460239a31e3c73bb'
Data Integrity Analyst,Ipreo,"Cape Town, Western Cape",27,http://www.indeed.co.za/jobs?q=Data+Analysis&start=10['/rc/clk?jk=1e7bb84f4977f834&fccid=ed67770e4ccaf178'],'/rc/clk?jk=1e7bb84f4977f834&fccid=ed67770e4ccaf178'
Graduate Data Scientist 2018,Dyson,Malmesbury,161,https://www.indeed.co.uk/jobs?q=Data+Science&start=70['/rc/clk?jk=b33762682332d318&fccid=366382f52796fce2'],'/rc/clk?jk=b33762682332d318&fccid=366382f52796fce2'
CEE Business Development Expert - Manufacturing Industries,SAP,Budapest,924,http://hu.indeed.com/jobs?q=Machine+learning&start=60['/rc/clk?jk=9276a3576aa6b5c6&fccid=156c7820d1988640'],'/rc/clk?jk=9276a3576aa6b5c6&fccid=156c7820d1988640'
Solar Support Engineer,SchneiderElectric,高雄市,2625,http://tw.indeed.com/jobs?q=Big+Data&start=60['/rc/clk?jk=b9f7be054bf3beb1&fccid=8dc4399ddb463d4a'],'/rc/clk?jk=b9f7be054bf3beb1&fccid=8dc4399ddb463d4a'
testing lead,Randstad:MY,Kuala Lumpur,9965,http://www.indeed.com.my/jobs?q=Python+Data&start=60['/rc/clk?jk=a5c6f0e0d8c4eefe&fccid=f8b265243da9f9d7'],'/rc/clk?jk=a5c6f0e0d8c4eefe&fccid=f8b265243da9f9d7'
Analytics Consulting - Data Visualisation Developer (ID:1117JPRP014),BNPParibas,Lisboa,1644,http://www.indeed.pt/ofertas?q=Data+Science&start=50['/rc/clk?jk=070ec638cdf94158&fccid=1392500f835bba92'],'/rc/clk?jk=070ec638cdf94158&fccid=1392500f835bba92'
Performance Engineer - Product and Innovation Section,"Rakuten,Inc.",東京都,3,http://jp.indeed.com/%E6%B1%82%E4%BA%BA?q=Python+Data&start=140['/rc/clk?jk=02df4630254c1330&fccid=5e50810dc475b1eb'],'/rc/clk?jk=02df4630254c1330&fccid=5e50810dc475b1eb'
Internal Client Services - GIS - Senior Database Administrator,Deloitte,"Johannesburg, Gauteng",5616,http://www.indeed.co.za/jobs?q=Data+Analysis&start=40['/rc/clk?jk=4fa800fa189e5637&fccid=9e215d88a6b33622'],'/rc/clk?jk=4fa800fa189e5637&fccid=9e215d88a6b33622'
Software Engineer (Tools and Infrastructure),ASML,Veldhoven,147,http://www.indeed.nl/vacatures?q=Python+Data&start=130['/rc/clk?jk=50c22d2d6ffb801f&fccid=57ed5f0210b0681a'],'/rc/clk?jk=50c22d2d6ffb801f&fccid=57ed5f0210b0681a'
ekspert ds. data science/ analizy danych,BankZachodniWBK,"Wrocław, dolnośląskie",3,http://pl.indeed.com/praca?q=Python+Data&start=40['/rc/clk?jk=bd0776c04db52d96&fccid=8f112185f148eba0'],'/rc/clk?jk=bd0776c04db52d96&fccid=8f112185f148eba0'
Patient Care Assistant (Clinical Assistant),HospitalAuthority,Hong Kong,20,http://www.indeed.hk/jobs?q=Data+Analysis&start=120['/rc/clk?jk=a8f8c764919383dd&fccid=98071720bea47252'],'/rc/clk?jk=a8f8c764919383dd&fccid=98071720bea47252'
HR Business Partner,Amazon.com,El Jadida,19881,http://ma.indeed.com/emplois?q=Data+Analysis&start=30['/rc/clk?jk=700e7e919c863b28&fccid=fe2d21eef233e94a'],'/rc/clk?jk=700e7e919c863b28&fccid=fe2d21eef233e94a'
Research assistant with an interest in nutrition for the EIT Food funded project SmartFoodLogging,KULeuven,Leuven,10,http://be.indeed.com/jobs?q=Artificial+Intelligence&start=90['/rc/clk?jk=eac7d87be6189350&fccid=86ac4999c48a4a16'],'/rc/clk?jk=eac7d87be6189350&fccid=86ac4999c48a4a16'
LATAM Analytics Lead - Analytics Centre of Excellence,QuintilesIMS,"São Paulo, SP",949,http://www.indeed.com.br/empregos?q=Python+Data&start=70['/rc/clk?jk=3dc862ebcbb7a07e&fccid=c5992e907d992a23'],'/rc/clk?jk=3dc862ebcbb7a07e&fccid=c5992e907d992a23'
