jobTitle,company,location,companyReviews,link,link_parameters
Fixed Income Data Specialist,UBS,Singapore,1386,http://www.indeed.com.sg/jobs?q=Data+Analysis&start=30['/rc/clk?jk=e2b8c9addd9ea113&fccid=1c76c3a36f6c7557'],'/rc/clk?jk=e2b8c9addd9ea113&fccid=1c76c3a36f6c7557'
Inside Sales Specialist,GeneralElectric,Budapest,3690,http://hu.indeed.com/jobs?q=Big+Data&start=140['/rc/clk?jk=baca5f24ac6cdfc7&fccid=c5c99ec01e2125aa'],'/rc/clk?jk=baca5f24ac6cdfc7&fccid=c5c99ec01e2125aa'
Integration Engineer Job stage 5,Ericsson,Cairo,4339,http://eg.indeed.com/%D9%88%D8%B8%D8%A7%D8%A6%D9%81?q=Big+Data&start=10['/rc/clk?jk=87c261a4f034ee2b&fccid=82656d64a9a3e6a7'],'/rc/clk?jk=87c261a4f034ee2b&fccid=82656d64a9a3e6a7'
Development Manager (Business Intelligence / Data Warehouse),HangSengBank,Hong Kong,39,http://www.indeed.hk/jobs?q=Data+Science&start=130['/rc/clk?jk=9b7b921a65a485af&fccid=9d413674df007acc'],'/rc/clk?jk=9b7b921a65a485af&fccid=9d413674df007acc'
Entwickler/-in HMI Software Architektur,AUDIAG,Ingolstadt,144,http://de.indeed.com/Jobs?q=Natural+Language+Processing&start=80['/rc/clk?jk=ac9ceb33edc90edc&fccid=5a2529188643e4ac'],'/rc/clk?jk=ac9ceb33edc90edc&fccid=5a2529188643e4ac'
Middle Java Engineer (Big Data),"GlobalLogic,Inc.",Киев,318,http://ua.indeed.com/%D0%B2%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D0%B8?q=Big+Data&start=120['/rc/clk?jk=f58ab90426674f92&fccid=2fc4897d673d53b9'],'/rc/clk?jk=f58ab90426674f92&fccid=2fc4897d673d53b9'
Solutions Architect - EST,Confluent,East Coast,6,http://www.indeed.com.sg/jobs?q=Big+Data&start=60['/rc/clk?jk=2ece34323ecb433b&fccid=281afef2f966dcf1'],'/rc/clk?jk=2ece34323ecb433b&fccid=281afef2f966dcf1'
Data Analyst,MuellerWaterProducts,"Mississauga, ON",31,http://ca.indeed.com/jobs?q=Python+Data&start=10['/rc/clk?jk=1d3d4f22ddb89d35&fccid=b9aac0b77fa7d6b1'],'/rc/clk?jk=1d3d4f22ddb89d35&fccid=b9aac0b77fa7d6b1'
Digital workforce specialist,PwC,"Zürich, ZH",4727,http://www.indeed.ch/Stellen?q=Machine+learning&start=80['/rc/clk?jk=4f0d606d505cee70&fccid=5e964c4afc56b180'],'/rc/clk?jk=4f0d606d505cee70&fccid=5e964c4afc56b180'
Senior Data Analyst,OCBCBank:SG,Singapore,135,http://www.indeed.com.sg/jobs?q=Big+Data&start=100['/rc/clk?jk=5f7bf44d591f5f4d&fccid=f23ff5efbfaed863'],'/rc/clk?jk=5f7bf44d591f5f4d&fccid=f23ff5efbfaed863'
Business Analyst (Planning),RazerUSALtd.,Singapore,5,http://www.indeed.com.sg/jobs?q=Data+Analysis&start=80['/rc/clk?jk=be21a4f636f9be9f&fccid=0025c1080050766b'],'/rc/clk?jk=be21a4f636f9be9f&fccid=0025c1080050766b'
Heavy Equipment Mechanic,ManTechInternationalCorporation,Camp Arifjan,903,http://kw.indeed.com/jobs?q=Data+Analysis&start=90['/rc/clk?jk=0e8aafd12c789726&fccid=578fa8376f4eec04'],'/rc/clk?jk=0e8aafd12c789726&fccid=578fa8376f4eec04'
Data Scientist,BahwanCyberTek,"Chennai, Tamil Nadu",20,http://www.indeed.co.in/jobs?q=Data+Analysis&start=110['/rc/clk?jk=99f1646c6d1685d8&fccid=c4e7a763589cd7a9'],'/rc/clk?jk=99f1646c6d1685d8&fccid=c4e7a763589cd7a9'
Data Scientist - Deep Learning,Veeva,"Pleasanton, CA",3,https://www.indeed.com/jobs?q=Tensor+Flow&start=30['/rc/clk?jk=02c7b2b10d01a7c9&fccid=8d9c0c83a6f0878f'],'/rc/clk?jk=02c7b2b10d01a7c9&fccid=8d9c0c83a6f0878f'
"Supervisor, St Regis Bar - St Regis Hotel","MarriottInternational,Inc",Dubai,14685,http://www.indeed.ae/jobs?q=Machine+learning&start=70['/rc/clk?jk=a2a7e81e656cde18&fccid=d47acb5b5596d9e4'],'/rc/clk?jk=a2a7e81e656cde18&fccid=d47acb5b5596d9e4'
Business Development Manager - Cyber Security,Honeywell,"Buenos Aires, Buenos Aires",5125,http://ar.indeed.com/trabajo?q=Big+Data&start=40['/rc/clk?jk=f5a5f279f2c5a2aa&fccid=50208b5bf45ee3b8'],'/rc/clk?jk=f5a5f279f2c5a2aa&fccid=50208b5bf45ee3b8'
Client Computer & IT Endpoint Management Expert (m/f),Faurecia,São João da Madeira,867,http://www.indeed.pt/ofertas?q=Big+Data&start=110['/rc/clk?jk=51d8211446ce26b7&fccid=be6df1e15053629d'],'/rc/clk?jk=51d8211446ce26b7&fccid=be6df1e15053629d'
Consultant (w/m) Finance Transformation & Excellence,PwC,"Niemcy, zagranica",4727,http://pl.indeed.com/praca?q=Artificial+Intelligence&start=100['/rc/clk?jk=bf04324b7e24b1e4&fccid=5e964c4afc56b180'],'/rc/clk?jk=bf04324b7e24b1e4&fccid=5e964c4afc56b180'
Scientist in Bioinformatics,VIB,Belgium,3,http://be.indeed.com/jobs?q=Python+Data&start=140['/rc/clk?jk=b7fa9ef4fdcf1d39&fccid=b95ffcf45f7f4111'],'/rc/clk?jk=b7fa9ef4fdcf1d39&fccid=b95ffcf45f7f4111'
Quality Auditor (Japanese Speaking),Accenture,Kuala Lumpur,12041,http://www.indeed.com.my/jobs?q=Big+Data&start=120['/rc/clk?jk=35cd97a95ab3ab38&fccid=a4e4e2eaf26690c9'],'/rc/clk?jk=35cd97a95ab3ab38&fccid=a4e4e2eaf26690c9'
Premier Field Engineer,Microsoft,"São Paulo, SP",3736,http://www.indeed.com.br/empregos?q=Machine+learning&start=50['/rc/clk?jk=0e95359575fb5c24&fccid=734cb5a01ee60f80'],'/rc/clk?jk=0e95359575fb5c24&fccid=734cb5a01ee60f80'
Big Data Management Engineer (m/f),Bombardier,Cluj-Napoca,1731,http://ro.indeed.com/jobs?q=Big+Data&start=80['/rc/clk?jk=91ffd5cde1c95385&fccid=b3f8eab3b50969f8'],'/rc/clk?jk=91ffd5cde1c95385&fccid=b3f8eab3b50969f8'
Postdoctoral Positions in Economics and Data Science,ETHZürich,"Zürich, ZH",14,http://www.indeed.ch/Stellen?q=Data+Analysis&start=130['/rc/clk?jk=486f5e4b4489912f&fccid=0bc5834bbd078d26'],'/rc/clk?jk=486f5e4b4489912f&fccid=0bc5834bbd078d26'
Senior Site Reliability Engineer,Zuora,San Mateo,8,http://www.indeed.com.ph/jobs?q=Python+Data&start=70['/rc/clk?jk=689da58099f45ffd&fccid=220fbd4f54e31ecb'],'/rc/clk?jk=689da58099f45ffd&fccid=220fbd4f54e31ecb'
wetenschapper satellite data processing/remote sensing (m/v/x),KMI,Brussels,23,http://be.indeed.com/jobs?q=Python+Data&start=10['/rc/clk?jk=a75462c186e2d21d&fccid=e4c24397d570a7c3'],'/rc/clk?jk=a75462c186e2d21d&fccid=e4c24397d570a7c3'
Clinical Research Associate 2,PRAHealthSciences,"Buenos Aires, Buenos Aires",188,http://ar.indeed.com/trabajo?q=Data+Science&start=50['/rc/clk?jk=d13e3c4d552108e0&fccid=59237124d676ae4d'],'/rc/clk?jk=d13e3c4d552108e0&fccid=59237124d676ae4d'
Software Architect,"Amdocs,Inc.",Κύπρος,742,http://gr.indeed.com/jobs?q=Big+Data&start=60['/rc/clk?jk=2c6efd7d621bbd6a&fccid=3b6bf500a6749588'],'/rc/clk?jk=2c6efd7d621bbd6a&fccid=3b6bf500a6749588'
Production Test Engineer - Plant (Sibiu),Continental,Sibiu,1383,http://ro.indeed.com/jobs?q=Artificial+Intelligence&start=60['/rc/clk?jk=352ccb723cfbea69&fccid=12aa2da60fa1c62f'],'/rc/clk?jk=352ccb723cfbea69&fccid=12aa2da60fa1c62f'
Junior Software Developer,Expedia,"Geneva, GE",497,http://www.indeed.ch/Stellen?q=Big+Data&start=130['/rc/clk?jk=a28c57870d60bc86&fccid=3169292148c15eab'],'/rc/clk?jk=a28c57870d60bc86&fccid=3169292148c15eab'
Java Backend Entwickler (m/w) ApacheSpark Machine Learning,EvolutionRecruitmentSolutions,Delta State,2,http://ng.indeed.com/jobs?q=Machine+learning&start=10['/rc/clk?jk=65faa7807d413465&fccid=537b951deabddb67'],'/rc/clk?jk=65faa7807d413465&fccid=537b951deabddb67'
Business Intelligence/CEM Analyst,Johnson&JohnsonFamilyofCompanies,Breda,2440,http://www.indeed.nl/vacatures?q=Data+Analysis&start=130['/rc/clk?jk=17fd583adb97ac42&fccid=0bed8e17bc113980'],'/rc/clk?jk=17fd583adb97ac42&fccid=0bed8e17bc113980'
Solutions Architect,ThermoFisherScientific,"Ciudad de México, D. F.",1525,http://www.indeed.com.mx/trabajo?q=Data+Science&start=70['/rc/clk?jk=8c4c12053261874f&fccid=126e3afd205caa95'],'/rc/clk?jk=8c4c12053261874f&fccid=126e3afd205caa95'
Software Development Engineer,AspectSoftwareInc,"Claregalway, County Galway",5,http://ie.indeed.com/jobs?q=Artificial+Intelligence&start=20['/rc/clk?jk=885034af1cc439e6&fccid=1a1eadc2081f5719'],'/rc/clk?jk=885034af1cc439e6&fccid=1a1eadc2081f5719'
Project Specialist - Bachelor/Master (Associate) - South Africa,Cisco,"Johannesburg, Gauteng",3101,http://www.indeed.co.za/jobs?q=Big+Data&start=20['/rc/clk?jk=f0992970fdd14ad3&fccid=dfc44f3b8c44a6db'],'/rc/clk?jk=f0992970fdd14ad3&fccid=dfc44f3b8c44a6db'
Privacy & Data Protection Senior Analyst,Deloitte,Melbourne VIC,5616,http://au.indeed.com/jobs?q=Big+Data&start=60['/rc/clk?jk=f649cda8e9e58e6d&fccid=9e215d88a6b33622'],'/rc/clk?jk=f649cda8e9e58e6d&fccid=9e215d88a6b33622'
"Researcher - Deep learning, Text Mining, NLP",Aspire,Hong Kong,3,http://www.indeed.hk/jobs?q=Python+Data&start=100['/rc/clk?jk=fd5cc369ea8e4ebf&fccid=ba8a6f2cb6cf6f1f'],'/rc/clk?jk=fd5cc369ea8e4ebf&fccid=ba8a6f2cb6cf6f1f'
CDI - Ingénieur Traitement d’images H/F,GeneralElectric,Buc (78),3690,http://www.indeed.fr/emplois?q=Machine+learning&start=100['/rc/clk?jk=42013f6d27f5300c&fccid=c5c99ec01e2125aa'],'/rc/clk?jk=42013f6d27f5300c&fccid=c5c99ec01e2125aa'
Software Developer - Scala - DEV00026,Endava,București,9,http://ro.indeed.com/jobs?q=Big+Data&start=130['/rc/clk?jk=9d06a7d3f4a4432f&fccid=6aa752aefaee32a1'],'/rc/clk?jk=9d06a7d3f4a4432f&fccid=6aa752aefaee32a1'
Data Analyst/Data Scientist,StarServicesLLC,UAE,4,http://www.indeed.ae/jobs?q=Machine+learning&start=70['/rc/clk?jk=a8a3c52422ca2f89&fccid=4d47334aaecf40fb'],'/rc/clk?jk=a8a3c52422ca2f89&fccid=4d47334aaecf40fb'
"Corporate Operations Engineer, IT Support, EPM",Google,Dublin,1897,http://ie.indeed.com/jobs?q=Python+Data&start=110['/rc/clk?jk=6bd227a096c94445&fccid=a5b4499d9e91a5c6'],'/rc/clk?jk=6bd227a096c94445&fccid=a5b4499d9e91a5c6'
Monitoring Officer,Rabobank,Utrecht,829,http://www.indeed.nl/vacatures?q=Data+Analysis&start=130['/rc/clk?jk=44742c01ef7edcbf&fccid=db0b8cca1616eafb'],'/rc/clk?jk=44742c01ef7edcbf&fccid=db0b8cca1616eafb'
Web Scraping Engineer (Evidence Lab),UBS,"Kraków, małopolskie",1386,http://pl.indeed.com/praca?q=Python+Data&start=140['/rc/clk?jk=55d54853f6290a0a&fccid=1c76c3a36f6c7557'],'/rc/clk?jk=55d54853f6290a0a&fccid=1c76c3a36f6c7557'
"Software Engineer, Cloud Machine Learning",Google,"Mountain View, CA",1897,https://www.indeed.com/jobs?q=Artificial+Intelligence&start=60['/rc/clk?jk=a1d5578b34ca2f8d&fccid=a5b4499d9e91a5c6'],'/rc/clk?jk=a1d5578b34ca2f8d&fccid=a5b4499d9e91a5c6'
Nuage SDN Domain Architect,NOKIA,İstanbul,2507,http://tr.indeed.com/jobs?q=Data+Analysis&start=50['/rc/clk?jk=e30c4b0f2819fc3b&fccid=3444e7c94299ba32'],'/rc/clk?jk=e30c4b0f2819fc3b&fccid=3444e7c94299ba32'
"Algo Developer, Equity Electronic Trading Technology, Associate / VP",JPMorganChase,Hong Kong,15476,http://www.indeed.hk/jobs?q=Python+Data&start=60['/rc/clk?jk=5b32bda752712b3a&fccid=c46d0116f6e69eae'],'/rc/clk?jk=5b32bda752712b3a&fccid=c46d0116f6e69eae'
Arabic Language Technologies - Postdoctoral Researcher,QatarComputingResearchInstitute,Doha,2,http://qa.indeed.com/jobs?q=Data+Analysis&start=110['/rc/clk?jk=b8fb601d8edc1434&fccid=9d4a70d73a4f0f63'],'/rc/clk?jk=b8fb601d8edc1434&fccid=9d4a70d73a4f0f63'
Research Intern (AI),Facebook,"New York, NY",223,https://www.indeed.com/jobs?q=Natural+Language+Processing&start=40['/rc/clk?jk=16f5ab11bd1179a3&fccid=1639254ea84748b5'],'/rc/clk?jk=16f5ab11bd1179a3&fccid=1639254ea84748b5'
Data Scientist,MagnaInfotech,"Bengaluru, Karnataka",180,http://www.indeed.co.in/jobs?q=Machine+learning&start=100['/rc/clk?jk=71b100fd98d832f2&fccid=28f0bf62a53ff178'],'/rc/clk?jk=71b100fd98d832f2&fccid=28f0bf62a53ff178'
Information Architect - Enterprise Data Integration,WiproLTD,Dublin,9038,http://ie.indeed.com/jobs?q=Data+Science&start=100['/rc/clk?jk=ae1870f9f1207819&fccid=8d25321c1defe73f'],'/rc/clk?jk=ae1870f9f1207819&fccid=8d25321c1defe73f'
MI Data Mapper,BritishGas,Staines-upon-Thames,844,https://www.indeed.co.uk/jobs?q=Data+Analysis&start=90['/rc/clk?jk=24e889b01fb1ae96&fccid=9c92cb6eae360075'],'/rc/clk?jk=24e889b01fb1ae96&fccid=9c92cb6eae360075'
MANAGER IN TRAINING,Moncler,"Milano, Lombardia",16,http://it.indeed.com/offerte-lavoro?q=Data+Analysis&start=130['/rc/clk?jk=c0af48ae782de3ed&fccid=5da312bc1fce442b'],'/rc/clk?jk=c0af48ae782de3ed&fccid=5da312bc1fce442b'
"Lead Analyst, Data Engineering - GAMMA",TheBostonConsultingGroup,"Madrid, Madrid",159,http://www.indeed.es/ofertas?q=Machine+learning&start=140['/rc/clk?jk=0d23c3a413b54801&fccid=b95f9eb47968fa13'],'/rc/clk?jk=0d23c3a413b54801&fccid=b95f9eb47968fa13'
Data Scientist,Accenture,Singapore,12041,http://www.indeed.com.sg/jobs?q=Python+Data&start=80['/rc/clk?jk=846552d0e66567b0&fccid=a4e4e2eaf26690c9'],'/rc/clk?jk=846552d0e66567b0&fccid=a4e4e2eaf26690c9'
STAR (Skills & Technical Advancement Roadmap) program,ExxonMobil,Kuala Lumpur,1521,http://www.indeed.com.my/jobs?q=Python+Data&start=20['/rc/clk?jk=71bf08ca1754eddb&fccid=1ddb91d85c72e885'],'/rc/clk?jk=71bf08ca1754eddb&fccid=1ddb91d85c72e885'
Premier Field Engineer,Microsoft,Canberra ACT,3736,http://au.indeed.com/jobs?q=Machine+learning&start=60['/rc/clk?jk=ebce4fc15564b579&fccid=734cb5a01ee60f80'],'/rc/clk?jk=ebce4fc15564b579&fccid=734cb5a01ee60f80'
Research Data Manager,UniversityCollegeLondon,London,57,https://www.indeed.co.uk/jobs?q=Python+Data&start=120['/rc/clk?jk=e4edd161bc6531c9&fccid=2aac6e4460419c01'],'/rc/clk?jk=e4edd161bc6531c9&fccid=2aac6e4460419c01'
Machine Learning Engineer,PhenomPeople,"Hyderabad, Telangana",2,http://www.indeed.co.in/jobs?q=Python+Data&start=100['/rc/clk?jk=f9ef87114463e107&fccid=f3c06709ad01095e'],'/rc/clk?jk=f9ef87114463e107&fccid=f3c06709ad01095e'
Analista Contable,Accenture,"Buenos Aires, Buenos Aires",12041,http://ar.indeed.com/trabajo?q=Data+Analysis&start=110['/rc/clk?jk=8227760a5d190f9d&fccid=a4e4e2eaf26690c9'],'/rc/clk?jk=8227760a5d190f9d&fccid=a4e4e2eaf26690c9'
Machine Learning Engineer (w/m),SamhammerAG,Bayern,7,http://de.indeed.com/Jobs?q=Machine+learning&start=100['/rc/clk?jk=12f18aca8572bd51&fccid=de0f0f78b1de7e19'],'/rc/clk?jk=12f18aca8572bd51&fccid=de0f0f78b1de7e19'
Senior Data Scientist,NOKIA,UAE,2507,http://www.indeed.ae/jobs?q=Python+Data&start=20['/rc/clk?jk=1c177bdca313aa40&fccid=3444e7c94299ba32'],'/rc/clk?jk=1c177bdca313aa40&fccid=3444e7c94299ba32'
Data Scientists,CapgeminiBE,Belgium,4916,http://be.indeed.com/jobs?q=Python+Data&start=20['/rc/clk?jk=c2439d2125917b9f&fccid=105ecfd0283f415f'],'/rc/clk?jk=c2439d2125917b9f&fccid=105ecfd0283f415f'
"MTS 1, Algorithm Engineer",eBayInc.,上海市,896,http://cn.indeed.com/%E5%B7%A5%E4%BD%9C?q=Artificial+Intelligence&start=90['/rc/clk?jk=cdc14f78c99b123e&fccid=0da3ed18c20a248d'],'/rc/clk?jk=cdc14f78c99b123e&fccid=0da3ed18c20a248d'
Infrastructure Solutions Strategic Business Planning & PMO,DELL,"São Paulo, SP",6142,http://www.indeed.com.br/empregos?q=Data+Analysis&start=20['/rc/clk?jk=54e93947b21b8736&fccid=0918a251e6902f97'],'/rc/clk?jk=54e93947b21b8736&fccid=0918a251e6902f97'
Rating Analyst - HK,S&PGlobalRatings,Hong Kong,14,http://www.indeed.hk/jobs?q=Data+Analysis&start=140['/rc/clk?jk=62b94925b008c087&fccid=b6cbe54d4f54ff6d'],'/rc/clk?jk=62b94925b008c087&fccid=b6cbe54d4f54ff6d'
Senior Engineer - Data Architecture,TaylorandFrancisGroup,Karachi,7,http://www.indeed.com.pk/jobs?q=Artificial+Intelligence&start=20['/rc/clk?jk=b5ae3ed9e6fbf5b6&fccid=970c81ac4b570be9'],'/rc/clk?jk=b5ae3ed9e6fbf5b6&fccid=970c81ac4b570be9'
"Software Engineer, Machine Learning",Google,北京市,1897,http://cn.indeed.com/%E5%B7%A5%E4%BD%9C?q=Data+Science&start=10['/rc/clk?jk=cc3704336175f1ef&fccid=a5b4499d9e91a5c6'],'/rc/clk?jk=cc3704336175f1ef&fccid=a5b4499d9e91a5c6'
"SW engineer, senior SW engineer",MediaTek,新竹市,24,http://tw.indeed.com/jobs?q=Machine+learning&start=100['/rc/clk?jk=198fabcb5a361d30&fccid=f07d498cdad7e182'],'/rc/clk?jk=198fabcb5a361d30&fccid=f07d498cdad7e182'
Customer Service,DE-STA-CO,กรุงเทพมหานคร,7,http://th.indeed.com/%E0%B8%87%E0%B8%B2%E0%B8%99?q=Data+Science&start=120['/rc/clk?jk=62c66494da61cfcc&fccid=c7c16bfebc468421'],'/rc/clk?jk=62c66494da61cfcc&fccid=c7c16bfebc468421'
Regional Analyst,Coca-Cola,Hà Nội,6340,http://vn.indeed.com/Vi%E1%BB%87c-l%C3%A0m?q=Big+Data&start=130['/rc/clk?jk=d8cf522ec25e247a&fccid=681e47a680e081c9'],'/rc/clk?jk=d8cf522ec25e247a&fccid=681e47a680e081c9'
Dynamics AX Supply Chain Functional Consultant,SystemsLimited,Karachi,30,http://www.indeed.com.pk/jobs?q=Data+Analysis&start=90['/rc/clk?jk=85faca31956a3c61&fccid=513d00e337655aaf'],'/rc/clk?jk=85faca31956a3c61&fccid=513d00e337655aaf'
Sr Staff Cloud Software Service Engineer,GeneralElectric,"Querétaro, Qro.",3690,http://www.indeed.com.mx/trabajo?q=Python+Data&start=70['/rc/clk?jk=0ebbaebcb55d471c&fccid=c5c99ec01e2125aa'],'/rc/clk?jk=0ebbaebcb55d471c&fccid=c5c99ec01e2125aa'
Senior Business Intelligence Analyst,TIKI.VN,Thành phố Hồ Chí Minh,2,http://vn.indeed.com/Vi%E1%BB%87c-l%C3%A0m?q=Python+Data&start=40['/rc/clk?jk=a9d7f9bf00d9bfe2&fccid=c699a5e85e2896f4'],'/rc/clk?jk=a9d7f9bf00d9bfe2&fccid=c699a5e85e2896f4'
Express Senior Operations Manager - Thailand,Lazada,"คลองเตย, กรุงเทพมหานคร",113,http://th.indeed.com/%E0%B8%87%E0%B8%B2%E0%B8%99?q=Big+Data&start=130['/rc/clk?jk=0e947db3a250b5af&fccid=b51a5102a67e0022'],'/rc/clk?jk=0e947db3a250b5af&fccid=b51a5102a67e0022'
Cloud Data Scientist,IBM,"Johannesburg, Gauteng",18926,http://www.indeed.co.za/jobs?q=Data+Analysis&start=40['/rc/clk?jk=b7c689a3c3a734a1&fccid=de71a49b535e21cb'],'/rc/clk?jk=b7c689a3c3a734a1&fccid=de71a49b535e21cb'
R&D C++/C# Developer,PagePersonnelEspaña,"Barcelona, Barcelona",94,http://www.indeed.es/ofertas?q=Artificial+Intelligence&start=60['/rc/clk?jk=a40cd6f0eaea1187&fccid=e5ea1ff710ce39ca'],'/rc/clk?jk=a40cd6f0eaea1187&fccid=e5ea1ff710ce39ca'
Customer Support Engineer Routing Protocols,Cisco,"Ciudad de México, D. F.",3101,http://www.indeed.com.mx/trabajo?q=Python+Data&start=70['/rc/clk?jk=200368c7b462b43c&fccid=dfc44f3b8c44a6db'],'/rc/clk?jk=200368c7b462b43c&fccid=dfc44f3b8c44a6db'
Senior Analytics Developer,NOKIA,"Vimercate, Lombardia",2507,http://it.indeed.com/offerte-lavoro?q=Artificial+Intelligence&start=50['/rc/clk?jk=0cbed2b619138742&fccid=3444e7c94299ba32'],'/rc/clk?jk=0cbed2b619138742&fccid=3444e7c94299ba32'
Customer Service Representative,DuPont,กรุงเทพมหานคร,791,http://th.indeed.com/%E0%B8%87%E0%B8%B2%E0%B8%99?q=Data+Science&start=140['/rc/clk?jk=aa09213006a31d95&fccid=76bce720eab9a7b0'],'/rc/clk?jk=aa09213006a31d95&fccid=76bce720eab9a7b0'
Quantitative Research Lisbon – Data and Artificial Intelligence Lab,BNPParibas,Lisboa,1644,http://www.indeed.pt/ofertas?q=Machine+learning&start=20['/rc/clk?jk=d2f18b9c25e3283f&fccid=1392500f835bba92'],'/rc/clk?jk=d2f18b9c25e3283f&fccid=1392500f835bba92'
Petroleum Measurement Engineer,ExxonMobil,Kuala Lumpur,1521,http://www.indeed.com.my/jobs?q=Big+Data&start=100['/rc/clk?jk=ed498730503a7986&fccid=1ddb91d85c72e885'],'/rc/clk?jk=ed498730503a7986&fccid=1ddb91d85c72e885'
"Manager, Software Engineering",Avanade,Perth WA,133,http://au.indeed.com/jobs?q=Artificial+Intelligence&start=30['/rc/clk?jk=694b0258392ae4a2&fccid=5386281035076fdf'],'/rc/clk?jk=694b0258392ae4a2&fccid=5386281035076fdf'
Data Engineer- Data Engineering and Emerging Technology,TakedaPharmaceutical,"Cambridge, MA",471,https://www.indeed.com/jobs?q=Big+Data&start=70['/rc/clk?jk=5cf43bb7a0c54510&fccid=4819693c833d5b6e'],'/rc/clk?jk=5cf43bb7a0c54510&fccid=4819693c833d5b6e'
CDI - Ingénieur Principal Traitement Images Mammographie H/F,GeneralElectric,Buc (78),3690,http://www.indeed.fr/emplois?q=Machine+learning&start=110['/rc/clk?jk=d999a9226919ca89&fccid=c5c99ec01e2125aa'],'/rc/clk?jk=d999a9226919ca89&fccid=c5c99ec01e2125aa'
Natural Language Processing Engineer with Finnish,GlobeTechnicalServicesLtd,Cork,13,http://ie.indeed.com/jobs?q=Natural+Language+Processing&start=90['/rc/clk?jk=c2e3afaad8e2fccd&fccid=f53923f9aa1e3844'],'/rc/clk?jk=c2e3afaad8e2fccd&fccid=f53923f9aa1e3844'
Deep Neural Networks Specialist,MagnetiMarelli,"Venaria Reale, Piemonte",334,http://it.indeed.com/offerte-lavoro?q=Tensor+Flow&start=10['/rc/clk?jk=9d562933bf4d5bbf&fccid=54efdc272e8d3d93'],'/rc/clk?jk=9d562933bf4d5bbf&fccid=54efdc272e8d3d93'
Business Analyst - Energy Sector,MichaelPage,Jakarta,163,http://id.indeed.com/lowongan-kerja?q=Big+Data&start=70['/rc/clk?jk=f588822d924424cb&fccid=77087bd1709a8148'],'/rc/clk?jk=f588822d924424cb&fccid=77087bd1709a8148'
"Assurance Services, Associate - Business Development",RainforestAlliance,Bali,8,http://id.indeed.com/lowongan-kerja?q=Big+Data&start=80['/rc/clk?jk=37f775ac2f9da0a3&fccid=e1904a7360dfe1eb'],'/rc/clk?jk=37f775ac2f9da0a3&fccid=e1904a7360dfe1eb'
